City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Francavilla Al Mare,IT,2022-04-25 21:29:42,42.4206,14.287,59.54,86,1,4.61,clear sky
526,Loudi,CN,2022-04-25 21:29:43,27.7344,111.9944,69.85,96,100,2.57,overcast clouds
527,Urengoy,RU,2022-04-25 21:29:43,65.9667,78.3667,-0.81,99,68,5.84,broken clouds
528,Talagang,PK,2022-04-25 21:29:44,32.9297,72.4158,75.81,33,6,5.37,clear sky
529,Yichang,CN,2022-04-25 21:29:44,30.7144,111.2847,67.3,92,55,2.73,broken clouds
530,Maralal,KE,2022-04-25 21:26:30,1.0968,36.698,61.9,83,100,4.03,light rain
531,Zhongshu,CN,2022-04-25 21:29:45,24.5167,103.7667,59.74,56,0,4.81,clear sky
532,Taoudenni,ML,2022-04-25 21:29:45,22.6783,-3.9836,81.41,16,0,9.69,clear sky
533,Pahrump,US,2022-04-25 21:29:46,36.2083,-115.9839,80.26,8,45,3.0,scattered clouds
534,Idrinskoye,RU,2022-04-25 21:29:46,54.3708,92.1358,31.33,65,52,2.66,broken clouds
535,Khor,RU,2022-04-25 21:29:47,47.8861,134.9464,41.41,87,100,16.28,heavy intensity rain
536,Dunedin,NZ,2022-04-25 21:29:47,-45.8742,170.5036,52.81,57,30,15.01,scattered clouds
537,Ferrol,ES,2022-04-25 21:29:48,43.4832,-8.2369,59.68,74,92,4.52,overcast clouds
538,Missoula,US,2022-04-25 21:29:48,47.0166,-113.8009,58.84,25,100,5.73,overcast clouds
539,Selcuk,TR,2022-04-25 21:29:49,37.9514,27.3685,63.01,71,57,2.01,broken clouds
540,Bahia Honda,CU,2022-04-25 21:30:49,22.9036,-83.1592,81.37,65,22,16.22,few clouds
541,Vanderhoof,CA,2022-04-25 21:30:49,54.0166,-124.0198,51.87,35,100,6.49,overcast clouds
542,Praia Da Vitoria,PT,2022-04-25 21:30:50,38.7333,-27.0667,59.25,82,20,8.63,few clouds
543,Cizre,TR,2022-04-25 21:30:51,37.3272,42.1903,64.15,67,81,2.42,broken clouds
544,Portmore,JM,2022-04-25 21:30:51,17.9702,-76.8672,82.36,71,75,20.71,broken clouds
545,Shchelkun,RU,2022-04-25 21:30:51,56.3034,60.9483,27.97,89,99,0.89,overcast clouds
546,Arys,KZ,2022-04-25 21:30:52,42.4252,68.795,54.66,52,100,5.35,overcast clouds
547,Batman,TR,2022-04-25 21:30:53,37.8874,41.1322,64.2,63,0,9.22,clear sky
548,Guna,IN,2022-04-25 21:30:53,24.65,77.3167,84.74,15,0,10.63,clear sky
549,Filingue,NE,2022-04-25 21:30:54,14.3521,3.3168,89.11,9,99,7.87,overcast clouds
550,Corpus Christi,US,2022-04-25 21:30:03,27.8006,-97.3964,86.23,76,75,19.57,broken clouds
551,Coihaique,CL,2022-04-25 21:30:55,-45.5752,-72.0662,45.21,93,100,4.61,moderate rain
552,Bodo,NO,2022-04-25 21:30:55,67.28,14.405,33.84,70,75,14.97,broken clouds
553,Marsh Harbour,BS,2022-04-25 21:30:56,26.5412,-77.0636,74.75,66,2,14.0,clear sky
554,Kindersley,CA,2022-04-25 21:30:57,51.4668,-109.1682,59.02,29,40,24.16,scattered clouds
555,Namibe,AO,2022-04-25 21:26:30,-15.1961,12.1522,71.2,77,2,5.06,clear sky
556,Mago,RU,2022-04-25 21:30:57,53.2514,140.1822,26.44,87,80,0.02,broken clouds
557,Yaransk,RU,2022-04-25 21:30:58,57.3033,47.8861,48.76,91,96,10.54,overcast clouds
558,Hohhot,CN,2022-04-25 21:30:59,40.8106,111.6522,37.69,23,20,11.18,few clouds
559,Komsomolskiy,UZ,2022-04-25 21:30:59,40.4272,71.7189,59.72,72,76,4.61,broken clouds
560,Joshimath,IN,2022-04-25 21:31:00,30.5667,79.5667,55.2,50,4,8.16,clear sky
561,Houston,US,2022-04-25 21:29:44,29.7633,-95.3633,69.8,94,100,20.71,thunderstorm
562,Barra Patuca,HN,2022-04-25 21:31:01,15.8,-84.2833,81.93,74,16,10.11,few clouds
563,Gawler,AU,2022-04-25 21:31:02,-34.6,138.7333,66.24,75,100,10.76,overcast clouds
564,Mungwi,ZM,2022-04-25 21:31:02,-10.1732,31.3694,61.23,97,82,2.84,broken clouds
565,Pecos,US,2022-04-25 21:31:03,31.4229,-103.4932,77.09,23,75,8.05,broken clouds
566,Muravlenko,RU,2022-04-25 21:31:04,63.7898,74.523,22.08,95,99,2.95,overcast clouds
567,Karasjok,NO,2022-04-25 21:31:05,69.4719,25.5112,24.82,85,61,16.13,broken clouds
568,Port Blair,IN,2022-04-25 21:30:00,11.6667,92.75,80.64,89,20,0.0,mist
569,San Andres,CO,2022-04-25 21:26:32,12.5847,-81.7006,86.02,74,20,10.36,few clouds
570,Dmytrivka,UA,2022-04-25 21:31:06,45.9717,28.9864,55.89,76,99,6.42,overcast clouds
571,Okmulgee,US,2022-04-25 21:29:01,35.6234,-95.9605,67.08,39,0,5.75,clear sky
572,Vostok,RU,2022-04-25 21:31:07,46.4856,135.8833,43.43,67,99,5.91,overcast clouds
573,Xinmin,CN,2022-04-25 21:31:07,41.9908,122.8253,56.77,86,79,8.23,broken clouds
574,Klaksvik,FO,2022-04-25 21:31:08,62.2266,-6.589,36.52,76,100,13.33,overcast clouds
575,Mae Sai,TH,2022-04-25 21:31:08,20.4335,99.8762,75.69,59,13,1.9,few clouds
576,Guiglo,CI,2022-04-25 21:31:09,6.5456,-7.4966,76.59,86,100,3.85,overcast clouds
577,Mecca,SA,2022-04-25 21:31:09,21.4267,39.8261,81.28,60,0,0.78,clear sky
578,Gimli,CA,2022-04-25 21:31:09,50.6336,-96.9907,21.22,79,100,18.41,overcast clouds
579,Korla,CN,2022-04-25 21:31:10,41.7597,86.1469,58.82,31,100,20.89,overcast clouds
580,Leibnitz,AT,2022-04-25 21:31:11,46.7816,15.5384,55.04,78,95,1.01,overcast clouds
581,Katherine,AU,2022-04-25 21:31:11,-14.4667,132.2667,75.52,78,96,4.61,overcast clouds
582,Williston,US,2022-04-25 21:31:12,48.147,-103.618,38.14,51,57,8.23,broken clouds
583,Porto Belo,BR,2022-04-25 21:31:12,-27.1578,-48.5531,75.15,92,40,10.29,scattered clouds
584,Lodwar,KE,2022-04-25 21:31:12,3.1191,35.5973,77.07,71,97,14.97,light rain
585,Roudnice,CZ,2022-04-25 21:31:13,50.1762,15.6517,46.31,90,100,2.3,overcast clouds
586,Tucuma,BR,2022-04-25 21:32:14,-0.1833,-50.05,76.95,92,93,6.6,light rain
587,Moussoro,TD,2022-04-25 21:32:14,13.6408,16.4901,91.56,26,90,8.46,overcast clouds
588,Monschau,DE,2022-04-25 21:32:15,50.55,6.25,43.47,91,59,2.62,broken clouds
589,Atambua,ID,2022-04-25 21:32:15,-9.1061,124.8925,69.84,72,85,3.09,overcast clouds
590,Marystown,CA,2022-04-25 21:31:49,47.1666,-55.1483,46.85,100,65,11.99,broken clouds
591,Macau,MO,2022-04-25 21:32:16,22.2006,113.5461,80.4,100,40,6.91,scattered clouds
592,Domoni,KM,2022-04-25 21:32:16,-12.2569,44.5319,79.2,86,85,2.26,overcast clouds
593,Cristobal Obregon,MX,2022-04-25 21:32:16,16.35,-93.5333,88.7,42,55,6.96,broken clouds
594,Bell Ville,AR,2022-04-25 21:32:17,-32.6259,-62.6887,73.67,76,30,7.52,scattered clouds
595,Porto Seguro,BR,2022-04-25 21:32:17,-16.4497,-39.0647,81.12,78,20,4.61,few clouds
596,Deputatskiy,RU,2022-04-25 21:32:18,69.3,139.9,9.18,94,100,0.81,overcast clouds
597,Hami,CN,2022-04-25 21:32:18,42.8,93.45,61.16,24,99,12.1,overcast clouds
598,Shunyi,CN,2022-04-25 21:32:19,40.125,116.6453,67.95,11,0,22.37,clear sky
599,Verkh-Usugli,RU,2022-04-25 21:32:19,52.7,115.1667,26.92,58,100,5.41,overcast clouds
600,Mayor Pablo Lagerenza,PY,2022-04-25 21:32:20,-19.9309,-60.7718,95.09,31,26,12.33,scattered clouds
601,Ati,TD,2022-04-25 21:32:20,13.2154,18.3353,88.54,36,86,8.86,overcast clouds
602,Nanfeng,CN,2022-04-25 21:32:21,23.7434,111.7959,72.79,98,15,2.17,few clouds
603,Tres Lagoas,BR,2022-04-25 21:32:21,-20.7511,-51.6783,83.61,43,95,5.41,overcast clouds
604,Skibbereen,IE,2022-04-25 21:32:22,51.55,-9.2667,51.12,90,23,11.12,few clouds
605,Morant Bay,JM,2022-04-25 21:32:22,17.8815,-76.4093,82.02,72,29,11.14,scattered clouds
606,Berlevag,NO,2022-04-25 21:32:22,70.8578,29.0864,30.15,93,100,21.85,overcast clouds
607,Peruibe,BR,2022-04-25 21:32:23,-24.32,-46.9983,71.71,94,54,6.87,broken clouds
608,Gerash,IR,2022-04-25 21:32:23,27.6652,54.1371,73.54,25,100,2.66,overcast clouds
609,Gat,IL,2022-04-25 21:32:24,31.61,34.7642,78.4,100,0,2.75,clear sky
610,Dong Xoai,VN,2022-04-25 21:32:24,11.5333,106.9167,76.14,93,61,3.49,broken clouds
611,Vallenar,CL,2022-04-25 21:29:54,-28.5708,-70.7581,76.73,32,0,7.05,clear sky
612,Arman,RU,2022-04-25 21:32:25,59.7,150.1667,28.78,61,100,10.65,overcast clouds
613,Itacare,BR,2022-04-25 21:32:25,-14.2775,-38.9967,76.1,88,52,9.62,broken clouds
614,Manaus,BR,2022-04-25 21:32:25,-3.1019,-60.025,88.3,62,40,4.61,scattered clouds
615,Ekhabi,RU,2022-04-25 21:32:26,53.5102,142.9671,29.46,81,6,9.75,clear sky
616,Teya,RU,2022-04-25 21:32:26,60.3778,92.6267,30.34,98,100,4.7,light snow
617,Gigmoto,PH,2022-04-25 21:32:27,13.7796,124.39,80.83,87,97,10.67,overcast clouds
618,Ayr,GB,2022-04-25 21:32:27,55.4627,-4.6339,49.98,66,20,6.91,few clouds
619,Puerto Madryn,AR,2022-04-25 21:32:27,-42.7692,-65.0385,60.44,33,100,21.07,overcast clouds
620,Evensk,RU,2022-04-25 21:32:28,61.95,159.2333,29.32,75,100,20.36,overcast clouds
621,Kula,TR,2022-04-25 21:32:28,38.5473,28.6498,56.26,54,21,1.83,few clouds
622,Abbeville,FR,2022-04-25 21:32:29,50.1,1.8333,50.25,94,16,5.1,few clouds
623,Laguna,US,2022-04-25 21:32:29,38.421,-121.4238,83.14,26,0,9.22,clear sky
624,Staraya Poltavka,RU,2022-04-25 21:32:30,50.4772,46.4814,56.32,66,64,11.95,broken clouds
625,Muttupet,IN,2022-04-25 21:32:30,10.4,79.4833,82.53,76,70,5.1,broken clouds
626,Qasigiannguit,GL,2022-04-25 21:32:30,68.8193,-51.1922,26.85,93,100,4.76,overcast clouds
627,Malpe,IN,2022-04-25 21:32:31,13.35,74.7167,81.7,84,93,3.24,overcast clouds
628,Santo Tomas,PH,2022-04-25 21:32:31,14.1079,121.1414,80.85,90,38,5.1,scattered clouds
629,Kodinsk,RU,2022-04-25 21:32:32,58.6881,99.1844,23.05,99,86,3.04,overcast clouds
630,Verkhoyansk,RU,2022-04-25 21:32:32,67.5447,133.385,12.7,95,99,2.06,overcast clouds
631,Lochristi,BE,2022-04-25 21:32:33,51.1065,3.8566,50.07,79,80,7.81,broken clouds
632,Malaya Vishera,RU,2022-04-25 21:33:33,58.8454,32.2222,39.85,96,100,4.54,overcast clouds
633,Isla Vista,US,2022-04-25 21:33:33,34.4133,-119.861,89.01,27,0,8.05,clear sky
634,Waingapu,ID,2022-04-25 21:33:34,-9.6567,120.2641,75.58,66,100,3.2,overcast clouds
635,Dauphin,CA,2022-04-25 21:33:34,51.1494,-100.0502,26.74,54,0,5.75,clear sky
636,Olinda,BR,2022-04-25 21:33:35,-8.0089,-34.8553,80.33,89,75,5.75,broken clouds
637,Suhindol,BG,2022-04-25 21:33:35,43.1917,25.1811,58.26,71,37,5.68,scattered clouds
638,Kirakira,SB,2022-04-25 21:29:01,-10.4544,161.9205,82.29,80,93,3.49,overcast clouds
639,Dom Pedrito,BR,2022-04-25 21:33:36,-30.9828,-54.6731,67.96,99,100,2.64,moderate rain
640,Benguela,AO,2022-04-25 21:29:57,-12.5763,13.4055,74.44,87,18,2.82,few clouds
641,Grants,US,2022-04-25 21:33:36,35.1473,-107.8514,64.63,9,0,4.61,clear sky
642,Hvide Sande,DK,2022-04-25 21:33:37,56.0045,8.1294,42.1,88,10,9.78,clear sky
643,Jaguarao,BR,2022-04-25 21:33:37,-32.5661,-53.3758,67.24,92,100,9.51,light rain
644,Gazli,UZ,2022-04-25 21:33:38,40.1333,63.45,66.65,30,100,11.48,overcast clouds
645,Jerome,US,2022-04-25 21:33:01,42.7241,-114.5186,68.04,24,0,5.75,clear sky
646,Anadyr,RU,2022-04-25 21:33:38,64.75,177.4833,27.1,68,0,22.37,clear sky
647,Aras,ES,2022-04-25 21:33:39,42.5617,-2.356,53.73,82,0,3.44,clear sky
648,Barra Do Garcas,BR,2022-04-25 21:33:39,-15.89,-52.2567,81.73,59,46,1.16,scattered clouds
649,Svolvaer,NO,2022-04-25 21:33:39,68.2342,14.5683,32.18,59,75,13.8,broken clouds
650,La Orilla,MX,2022-04-25 21:33:40,17.9833,-102.2333,83.1,49,55,11.43,broken clouds
651,Derzhavinsk,KZ,2022-04-25 21:33:40,51.1,66.3167,48.51,36,9,7.85,clear sky
652,Belaya Gora,RU,2022-04-25 21:33:41,68.5333,146.4167,11.07,90,74,1.88,broken clouds
653,Betioky,MG,2022-04-25 21:33:41,-23.7167,44.3833,72.95,73,87,6.89,overcast clouds
654,Santa Barbara,US,2022-04-25 21:33:33,34.7333,-120.0343,82.0,12,0,11.5,clear sky
655,Orocue,CO,2022-04-25 21:33:42,4.7912,-71.3354,86.04,62,75,3.27,broken clouds
